,DGC,BTC,EVC
ErnestineRigaud,0.3333333333333333,0.0,0.2515431695105111
EmileLoustec,1.0,0.6666666666666666,0.6590869141136281
CongoJake,0.6666666666666666,0.0,0.6297238546753874
MarcoOlafson,0.6666666666666666,0.0,0.3252358227033932
